START_TIME,Country,Operator,Unique Roamers,Active Roamers,Unique Roamer Per Country (%),DIAMETER Update Location Procedure Count,DIAMETER Update Location Success Ratio,DIAMETER Auth Info Procedure Count,DIAMETER Auth Info Success Ratio,DIAMETER Purge Procedure Count,DIAMETER Purge Success Ratio,GTPv1-C Create PDP Procedure Count,GTPv1-C Create PDP Success Ratio,GTPv2-C Create Session Procedure Count,GTPv2-Create Session Success Ratio,Total Data UL MB,Total Data DL MB,Data Volume 3G vs 4G,Average RTT mSec,HTTP Throughput DL Kbps,HTTP Throughput UL Kbps,Internet Performance,Average Video vMOS,DNS Success Ratio,GTPv1-C Create PDP Latency (msec),GTPv2-C Create Session Latency (msec),GTPv2-C Modify Bearer Procedure Count,GTPv2-C Modify Bearer Latency (msec),GTPv2-C Modify Bearer Success Ratio,GTPv2-C Create Bearer Procedure Count,GTPv2-C Create Bearer Latency (msec),GTPv1-C Update PDP Success Ratio,GTPv1-C Update PDP Procedure Count,GTPv1-C Update PDP Latency (msec),GTPv2-C Update Bearer Success Ratio,GTPv1-C Update Bearer Procedure Count,GTPv1-C Update Bearer Latency (msec),GTPv1-C Delete PDP Success Ratio,GTPv1-C Delete PDP Procedure Count,GTPv1-C Delete PDP Latency (msec),GTPv2-C Delete Session Success Ratio,GTPv2-C Delete Session Procedure Count,GTPv2-C Delete Session Latency (msec),GTPv2-C Delete Bearer Success Ratio,GTPv2-C Delete Bearer Procedure Count,GTPv2-C Delete Bearer Latency (msec),MAP Send Auth Info Success Ratio,MAP Send Authentication Info Procedure Count,MAP Send Authentication Info Latency (msec),MAP Update GPRS Location Success Ratio,MAP Update GPRS Location Procedure Count,MAP Update GPRS Location Latency (msec),GPRS MM Attach Success Ratio,GPRS MM Attach Procedure Count,GPRS MM Attach Latency (msec),MAP Update Location Success Ratio,MAP Update Location Procedure Count,MAP Update Location  Latency (msec),MAP Cancel Location Success Ratio,MAP Cancel Location Procedure Count,MAP Cancel Location Latency (msec),MAP Purge Success Ratio,MAP Purge Procedure Count,MAP Purge Latency (msec),DIAMETER Cancel Location Success Ratio,DIAMETER Auth Info Latency (msec),DIAMETER Purge Latency (msec),MAP MO Forward-SM Success Ratio,MAP MO Forward-SM Procedure Count,MAP MO Forward-SM Latency (msec),MAP Forward-SM Success Ratio,MAP Forward-SM Procedure Count,MAP Forward-SM Latency (msec),MAP MT Forward-SM Success Ratio,MAP MT Forward-SM Procedure Count,MAP MT Forward-SM Latency (msec),MT SRI for SM Success Ratio,MT SRI for SM Procedure Count,MT SRI for SM Latency (msec),Provide Roaming Number Success Ratio,Provide Roaming Number Procedure Count,Provide Roaming Number Latency (msec),Provide Subscriber Info Success Ratio,Provide Subscriber Info Procedure Count,Provide Subscriber Info Latency (msec),Internet Latency (msec),USSD Procedure Count,USSD Success Ratio,USSD Latency (msec),PUSSR Procedure Count,PUSSR Success Ratio,PUSSR Latency (msec),CAP Initial DP Procedure Count,CAP Initial DP Success Ratio,CAP Initial DP Latency (msec),MM Location Area Update Success Ratio,MM Location Area Update Procedure Count,MM Location Area Update Latency (msec),GMM Routing Area Update Success Ratio,GMM Routing Area Update Procedure Count,GMM Routing Area Update Latency (msec),GMM Combined RA LA Update Success Ratio,GMM Combined RA LA Update Procedure Count,GMM Combined RA LA Update Latency (msec),S1AP Attach Success Ratio,S1AP Attach Procedure Count,S1AP Attach Latency (msec),GTP-C Create Session Latency (msec),GTP-C Create Session Procedure Count,GTP-C Create Session Success Ratio,MAP Update Location UDTS Count,MAP Update Location UDTS Ratio,MAP Update GPRS Location UDTS Count,MAP Update GPRS Location UDTS Ratio,MAP Send Authentication Info UDTS Count,MAP Send Authentication Info UDTS Ratio,Video Streaming Playout Time,Effective Throughput DL (Kbps),Effective Throughput UL (Kbps),Peak Throughput DL (Kbps),Peak Throughput UL (Kbps),HTTP Success Ratio,Average TCP missing packet ratio DL,DIAMETER Notify Success Ratio,DIAMETER Notify Count,DIAMETER Notify Latency
2025-02-21 13:45:00.000,BOTSWANA,ORANGE BOTSWANA [S],1,0,0.500000000000000000,1,100.000000000000000000,1,100.000000000000000000,0,,0,,1,100.000000000000000000,0.0000,0.0000,,,,,,,,,468.000000000000000,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,1,1765.000000000000000,100.000000000000000000,2,502.000000000000000,,0,,,38.000000000000000,,,0,,,0,,0E-18,1,1076.000000000000000,100.000000000000000000,1,2.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,468.000000000000000,1,100.000000000000000000,0,0E-18,0,,0,,,,,,,,,,0,
2025-02-21 13:45:00.000,EGYPT,ETISALAT MISR [S],11,0,0.032700000000000000,0,,1,0E-18,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,90.000000000000000000,20,1608.000000000000000,,0,,,0,,,0,,,0,,,0,,,52.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,EGYPT,ORANGE EGYPT,46,46,0.136900000000000000,0,,0,,3,100.000000000000000000,0,,0,,8.0000,5.0000,0.2200000000000000000000000000,109.000000000000000000000,,,88.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,95.145631067961165000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,48.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,32.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,582.763671875000000000000000000000000,81.197916666666666664062500000000000,112.703125000000000000000000000000000,75.671875000000000000000000000000000,0.047619047619048,,,0,
2025-02-21 13:45:00.000,EGYPT,ORANGE EGYPT [S],128,0,0.381000000000000000,37,100.000000000000000000,20,100.000000000000000000,0,,1,100.000000000000000000,48,100.000000000000000000,0.0000,0.0000,,,,,,,,265.000000000000000,292.000000000000000,222,25.000000000000000,100.000000000000000000,0,,100.000000000000000000,38,60.000000000000000,100.000000000000000000,39,1389.000000000000000,100.000000000000000000,2,840.000000000000000,87.500000000000000000,16,3.000000000000000,100.000000000000000000,35,77.000000000000000,98.863636363636363600,88,1813.000000000000000,100.000000000000000000,25,863.000000000000000,,0,,100.000000000000000000,126,1442.000000000000000,100.000000000000000000,72,417.000000000000000,100.000000000000000000,8,34.000000000000000,,50.000000000000000,,,0,,,0,,59.090909090909090900,22,7122.000000000000000,100.000000000000000000,87,15.000000000000000,66.666666666666666700,6,491.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,292.000000000000000,49,100.000000000000000000,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,EGYPT,VODAFONE EGYPT,36,36,0.107100000000000000,0,,0,,1,100.000000000000000000,0,,0,,9.0000,2.0000,55.7600000000000000000000000000,126.000000000000000000000,,,86.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,98.850574712643678200,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,45.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,48.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,5447.390625000000000000000000000000000,76.488839285714285710937500000000000,,45.421875000000000000000000000000000,0.024390243902439,,,0,
2025-02-21 13:45:00.000,EGYPT,VODAFONE EGYPT [S],115,0,0.342300000000000000,32,96.875000000000000000,53,100.000000000000000000,0,,1,100.000000000000000000,96,98.958333333333333300,0.0000,0.0000,,,,,,,,265.000000000000000,287.000000000000000,170,4.000000000000000,100.000000000000000000,0,,94.736842105263157900,19,73.000000000000000,,0,,100.000000000000000000,2,210.000000000000000,97.220000000000000000,36,3.000000000000000,100.000000000000000000,25,115.000000000000000,100.000000000000000000,45,592.000000000000000,100.000000000000000000,56,915.000000000000000,,0,,100.000000000000000000,51,1360.000000000000000,100.000000000000000000,17,408.000000000000000,,0,,,46.000000000000000,,11.111111111111111100,9,72.000000000000000,,0,,42.105263157894736800,19,7987.000000000000000,100.000000000000000000,39,14.000000000000000,92.307692307692307700,13,492.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,287.000000000000000,97,98.969072164948453600,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,ARMENIA,ARMENTEL [S],2,0,1.000000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,15,1834.000000000000000,100.000000000000000000,10,1047.000000000000000,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,CANADA,BELL MOBILITY [S],6,1,0.162200000000000000,1,0E-18,4,100.000000000000000000,0,,0,,5,100.000000000000000000,0.0000,0.0000,,,,,,,,,218.000000000000000,1,27.000000000000000,100.000000000000000000,0,,,0,,100.000000000000000000,1,346.000000000000000,,0,,100.000000000000000000,2,1.000000000000000,,0,,88.888888888888888900,9,1719.000000000000000,,0,,,0,,,0,,100.000000000000000000,1,843.000000000000000,,0,,,49.000000000000000,,0E-18,6,21.000000000000000,,0,,,0,12.000000000000000,100.000000000000000000,8,11.000000000000000,0E-18,2,910.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,218.000000000000000,5,100.000000000000000000,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,CANADA,ROGERS COMMUNICATIONS,2,2,0.054100000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,0E-28,242.000000000000000000000,,,70.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,17.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,76.953125000000000000000000000000000,105.363281250000000000000000000000000,,,,,,0,
2025-02-21 13:45:00.000,CANADA,ROGERS COMMUNICATIONS [S],21,1,0.567600000000000000,4,75.000000000000000000,6,100.000000000000000000,0,,0,,6,100.000000000000000000,0.0000,0.0000,,,,,,,,,185.000000000000000,59,4.000000000000000,100.000000000000000000,0,,,0,,100.000000000000000000,1,208.000000000000000,,0,,100.000000000000000000,2,2.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,33.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,185.000000000000000,6,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:45:00.000,CANADA,ROGERS WIRELESS FIDO [S],2,0,0.054100000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,50.000000000000000000,4,66.000000000000000,,0,,,0,,100.000000000000000000,1,1686.000000000000000,,0,,,0,,,,,,0,,,0,,,0,,100.000000000000000000,1,1.000000000000000,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,CANADA,TELUS COMMUNICATIONS,1,1,0.027000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:45:00.000,CANADA,TELUS COMMUNICATIONS [S],5,1,0.135100000000000000,0,,4,100.000000000000000000,0,,0,,0,,0.0000,0.0000,0E-28,,,,,,,,,0,,,0,,100.000000000000000000,4,80.000000000000000,,0,,,0,,100.000000000000000000,1,22.000000000000000,,0,,0E-18,1,23.000000000000000,100.000000000000000000,2,1815.000000000000000,,0,,,0,,,0,,,0,,,34.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,GERMANY,T-MOBILE DEUTSCHLAND GMBH,33799,31942,0.011100000000000000,0,,0,,0,,0,,2863,87.600419140761439000,14402.0000,83049.0000,0E-28,105.000000000000000000000,5223.000000000000000000000000000000000000000,,87.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.025525114155251,93.277110729940918600,,336.000000000000000,5761,14.000000000000000,99.513973268529769100,723,151.000000000000000,,0,,99.758454106280193200,414,78.000000000000000,,0,,96.390000000000000000,1359,5.000000000000000,99.869109947643979100,2292,101.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,267.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,335.000000000000000,2892,87.724757952973720600,0,,0,,0,,3227.158948685857322,676.888708726415094335937500000000000,166.523824066762219500000000000000000,1387.059262921940928273437500000000000,347.225775969405905375000000000000000,0.966345781837722,0.012528795811518,,0,
2025-02-21 13:45:00.000,GERMANY,T-MOBILE DEUTSCHLAND GMBH [S],130,0,0E-18,0,,443,0E-18,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,96.000000000000000000,300,873.000000000000000,,0,,,0,,,0,,,0,,,0,,,40.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,GERMANY,TELEFONICA GERMANY,1942699,1806666,0.639400000000000000,151942,99.710415816561582700,1303102,99.760648053644304100,13954,99.971334384405905100,0,,348291,86.890847021599754200,965765.0000,5866062.0000,0E-28,100.000000000000000000000,7454.000000000000000000000000000000000000000,4088.000000000000000000000000000000000000000,88.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.036715136093061,91.726456189044369900,,332.000000000000000,2232821,14.000000000000000,99.947958210711920000,219864,185.000000000000000,,0,,99.187601036668291800,194855,270.000000000000000,,0,,97.860000000000000000,195226,16.000000000000000,99.899121957518238800,371736,141.000000000000000,99.108221086855550400,129180,331.000000000000000,,0,,,0,,98.070092767771111900,142183,226.000000000000000,100.000000000000000000,66425,97.000000000000000,100.000000000000000000,1,50.000000000000000,99.998587151556252600,44.000000000000000,38.000000000000000,96.396396396396396400,1665,510.000000000000000,,0,,64.988403556242752200,10348,2544.000000000000000,100.000000000000000000,54058,14.000000000000000,94.521766579619479400,34847,101.000000000000000,,0,,218.00000000000000000000,0,,,98,0E-18,27.000000000000000,0,,,,0,,,0,,,0,,,0,,330.000000000000000,350882,86.987078277027604700,0,0E-18,0,,0,0E-18,3008.797171750390529,796.836556087118214742187500000000000,157.113725472453629093750000000000000,1593.379782397472540203125000000000000,275.825112539973835304687500000000000,0.950029416580121,0.013795789846099,0.999559432549123271,34047,37.761933217441692
2025-02-21 13:45:00.000,GERMANY,TELEFONICA GERMANY [S],1345,0,0.000400000000000000,0,,1611,88.330229671011793900,0,,0,,0,,0.0000,0.0000,,,,,,,,,,62,82.000000000000000,93.548387096774193500,0,,,0,,0E-18,24,246.000000000000000,,0,,92.590000000000000000,54,812.000000000000000,0E-18,4,82.000000000000000,89.440993788819875800,483,1295.000000000000000,,0,,,0,,,0,,,0,,,0,,,56.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,GERMANY,VODAFONE D2 GMBH,1059544,947551,0.348700000000000000,69036,99.737817950055043700,670943,99.153281277247098500,3356,100.000000000000000000,0,,238281,88.069548138542309300,457641.0000,2969862.0000,0E-28,93.000000000000000000000,10997.000000000000000000000000000000000000000,7628.000000000000000000000000000000000000000,88.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.041683543707611,92.821598641401278500,,327.000000000000000,536331,9.000000000000000,99.878246828917217200,68536,144.000000000000000,,0,,99.759231340428883200,44441,67.000000000000000,,0,,98.010000000000000000,131707,5.000000000000000,99.939772166710642500,174338,92.000000000000000,97.827169955930254800,78285,407.000000000000000,,0,,,0,,95.431188359807439200,110926,261.000000000000000,100.000000000000000000,48650,132.000000000000000,,0,,99.997977509910201400,38.000000000000000,33.000000000000000,98.008148483476686300,2209,444.000000000000000,,0,,69.122640764431809200,12663,1984.000000000000000,100.000000000000000000,45252,14.000000000000000,91.592920353982300900,16498,121.000000000000000,,0,,243.00000000000000000000,0,,,38,5.263157894736842100,36.000000000000000,0,,,,0,,,0,,,0,,,0,,325.000000000000000,239785,88.143128219029547300,0,0E-18,0,,0,0E-18,2992.810569991778045,827.768828538872376429687500000000000,165.254653825915459648437500000000000,1655.294031146315330085937500000000000,284.813261238047019187500000000000000,0.958765640300294,0.029945158353798,0.999287952150384506,42132,34.186835215185731
2025-02-21 13:45:00.000,GERMANY,VODAFONE D2 GMBH [S],1008,0,0.000300000000000000,0,,1523,60.275771503611293500,0,,0,,0,,0.0000,0.0000,,,,,,,,,,4,45.000000000000000,75.000000000000000000,0,,,0,,0E-18,1,190.000000000000000,,0,,100.000000000000000000,1,1.000000000000000,0E-18,1,30.000000000000000,89.273927392739273900,606,1223.000000000000000,,0,,,0,,,0,,,0,,,0,,,53.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,NETHERLANDS ANTILLES,DIGICEL CURACAO [S],5,0,1.000000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,8,95.000000000000000,100.000000000000000000,2,1289.000000000000000,,0,,100.000000000000000000,1,1825.000000000000000,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,SOUTH AFRICA,CELL C (PTY) LTD [S],2,0,0.014800000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,4,2391.000000000000000,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,SOUTH AFRICA,MTN SOUTH AFRICA,12,12,0.088900000000000000,0,,0,,1,100.000000000000000000,0,,0,,1.0000,1.0000,52.8900000000000000000000000000,188.000000000000000000000,,,79.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,21.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,48.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,82.940104166666666664062500000000000,52.910156250000000000000000000000000,84.390625000000000000000000000000000,,0E-15,,,0,
2025-02-21 13:45:00.000,SOUTH AFRICA,MTN SOUTH AFRICA [S],52,0,0.385200000000000000,34,100.000000000000000000,38,100.000000000000000000,0,,1,100.000000000000000000,80,98.750000000000000000,0.0000,0.0000,,,,,,,,264.000000000000000,271.000000000000000,122,8.000000000000000,100.000000000000000000,0,,100.000000000000000000,13,112.000000000000000,,0,,100.000000000000000000,5,216.000000000000000,98.210000000000000000,56,3.000000000000000,100.000000000000000000,6,595.000000000000000,100.000000000000000000,87,1040.000000000000000,100.000000000000000000,65,1350.000000000000000,,0,,100.000000000000000000,52,2282.000000000000000,100.000000000000000000,51,647.000000000000000,100.000000000000000000,1,37.000000000000000,,43.000000000000000,,25.000000000000000000,4,67.000000000000000,,0,,60.000000000000000000,25,4999.000000000000000,100.000000000000000000,71,18.000000000000000,50.000000000000000000,2,678.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,271.000000000000000,81,98.765432098765432100,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,SOUTH AFRICA,VODACOM SOUTH AFRICA,17,17,0.125900000000000000,0,,0,,0,,0,,0,,9.0000,1.0000,0.0100000000000000000000000000,236.000000000000000000000,,,70.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,16.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,95.656250000000000000000000000000000,75.695312500000000000000000000000000,,,,,,0,
2025-02-21 13:45:00.000,SOUTH AFRICA,VODACOM SOUTH AFRICA [S],52,0,0.385200000000000000,19,100.000000000000000000,17,100.000000000000000000,0,,1,100.000000000000000000,30,100.000000000000000000,0.0000,0.0000,,,,,,,,203.000000000000000,397.000000000000000,11,85.000000000000000,100.000000000000000000,0,,96.666666666666666700,30,78.000000000000000,100.000000000000000000,12,1356.000000000000000,100.000000000000000000,5,210.000000000000000,85.710000000000000000,14,2.000000000000000,100.000000000000000000,8,846.000000000000000,100.000000000000000000,39,2203.000000000000000,100.000000000000000000,9,1569.000000000000000,,0,,100.000000000000000000,24,2056.000000000000000,100.000000000000000000,15,679.000000000000000,,0,,,35.000000000000000,,25.000000000000000000,8,80.000000000000000,,0,,44.444444444444444400,9,3599.000000000000000,100.000000000000000000,45,19.000000000000000,100.000000000000000000,2,749.000000000000000,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,390.000000000000000,31,100.000000000000000000,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,VENEZUELA,CORPORACION DIGITEL CA [S],2,0,0.666700000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,49,271.000000000000000,100.000000000000000000,48,1179.000000000000000,,0,,100.000000000000000000,21,1146.000000000000000,100.000000000000000000,11,544.000000000000000,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,VENEZUELA,MOVISTAR VENEZUELA (TELCEL) [S],1,0,0.333300000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,2,1903.000000000000000,100.000000000000000000,2,1300.000000000000000,,0,,100.000000000000000000,2,1278.000000000000000,100.000000000000000000,2,590.000000000000000,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,YEMEN,SPACETEL YEMEN [S],1,0,1.000000000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,1,2393.000000000000000,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,CUBA,ETECSA (C,37,0,0.840900000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,100.000000000000000000,68,2325.000000000000000,100.000000000000000000,49,1362.000000000000000,,0,,100.000000000000000000,27,2188.000000000000000,100.000000000000000000,26,660.000000000000000,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,0E-18,0,0E-18,0,0E-18,,,,,,,,,0,
2025-02-21 13:45:00.000,CUBA,UNIDAD DE NEGOCIOS MOVIL DE ETECSA CUBACEL,5,5,0.113600000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,100.0000000000000000000000000000,190.000000000000000000000,,,81.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,1.00000000000000000000,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,83.984375000000000000000000000000000,,,,1.000000000000000,,,0,
2025-02-21 13:45:00.000,CUBA,UNIDAD DE NEGOCIOS MOVIL DE ETECSA CUBACEL [S],2,0,0.045500000000000000,0,,0,,0,,2,100.000000000000000000,0,,0.0000,0.0000,,,,,,,,159.000000000000000,,0,,,0,,100.000000000000000000,1,71.000000000000000,,0,,100.000000000000000000,2,238.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,159.000000000000000,2,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:45:00.000,JORDAN,MOBILECOM  JORDAN,1,1,0.076900000000000000,0,,0,,1,100.000000000000000000,0,,0,,0.0000,0.0000,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,76.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:45:00.000,JORDAN,MOBILECOM  JORDAN [S],8,0,0.615400000000000000,6,100.000000000000000000,8,100.000000000000000000,0,,0,,5,100.000000000000000000,0.0000,0.0000,,,,,,,,,415.000000000000000,6,1.000000000000000,100.000000000000000000,0,,100.000000000000000000,4,62.000000000000000,,0,,100.000000000000000000,1,158.000000000000000,100.000000000000000000,1,1.000000000000000,100.000000000000000000,1,83.000000000000000,,0,,,0,,,0,,,0,,,0,,,0,,,50.000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,415.000000000000000,5,100.000000000000000000,0,,0,,0,,,,,,,,,,0,
2025-02-21 13:45:00.000,JORDAN,ZAIN JORDAN,1,1,0.076900000000000000,0,,0,,0,,0,,0,,0.0000,0.0000,100.0000000000000000000000000000,,,,,,100.000000000000000000,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,0,,0,,0,,,,,,,,,,0,
